H0_samples,cosiota_samples
8.348388696761126937e+01,-7.070450087728957778e-01
7.869259898756169491e+01,-8.129374334820222980e-01
8.198230174078398136e+01,-8.073798099752421686e-01
7.429724279470183035e+01,-9.375191060395079434e-01
8.544221187047043031e+01,-8.072686639319593960e-01
1.511400307944287533e+02,-4.234999112326306436e-01
8.066815601990329299e+01,-7.721698389767945869e-01
6.973016140943272489e+01,-9.710533561824435944e-01
6.891054567693078070e+01,-9.959600802721654267e-01
1.060831530494102282e+02,-4.817128382000904208e-01
6.141623968423596125e+01,-9.485021931557501285e-01
5.540721890719920140e+01,-9.899994392454608549e-01
8.217755778367083508e+01,-7.536426202170747324e-01
7.965090345195959287e+01,-8.284274173304245759e-01
6.910884298001167281e+01,-9.010022961516011009e-01
7.834237553662528342e+01,-8.127597429600291745e-01
8.137558923284744594e+01,-8.442548174300611441e-01
7.248678817980112399e+01,-9.516965196722035891e-01
6.563654635636844148e+01,-9.917139967700786540e-01
6.602746807222882808e+01,-9.425782594145140081e-01
6.843515874113637665e+01,-8.665139152370571196e-01
6.262714578535695154e+01,-9.904397575909289486e-01
7.081274798635001844e+01,-8.829819226918064201e-01
6.471834031197259662e+01,-9.503547682445870892e-01
6.971486473650671201e+01,-8.947126863604862868e-01
6.458340002654564671e+01,-9.203083767679648419e-01
8.940659307645329079e+01,-6.691003526296869230e-01
7.820495535057808922e+01,-8.147137990340772573e-01
6.329569509108175396e+01,-9.600025926193804793e-01
7.251225311522208017e+01,-7.712960174821802406e-01
6.609263665408816735e+01,-8.988882542844238710e-01
8.507011276889848261e+01,-6.291058109651044283e-01
6.766918237126844815e+01,-9.263705656773123520e-01
6.738354225747924886e+01,-9.226610684585081490e-01
7.198814254301707649e+01,-8.870594117554747582e-01
7.586190508507866070e+01,-8.555917308783922426e-01
6.645990484079473504e+01,-9.327587918015510793e-01
6.494740501423977719e+01,-8.988821996355237376e-01
8.833649084562202347e+01,-6.312718780572246224e-01
7.557030471669278882e+01,-8.587059417820334106e-01
6.993563282847492246e+01,-9.093329635190350313e-01
6.914182959688048413e+01,-9.836789524113225269e-01
7.898005885554104566e+01,-8.651974301991641747e-01
7.073681882970585377e+01,-8.986775246039220288e-01
7.335454516849144113e+01,-8.901204476568439494e-01
1.622036697824100315e+02,-3.132706343356588263e-01
8.765807302238812326e+01,-7.739247602940911852e-01
5.885965205329832628e+01,-9.674847992521533602e-01
5.972048136736221124e+01,-9.830653842227612405e-01
6.343866415203083164e+01,-8.931618053722434336e-01
6.250195257652416103e+01,-9.708091083073426830e-01
6.936635241783582728e+01,-9.112286733535470695e-01
9.603990031277230344e+01,-6.503962342241516037e-01
6.582252127964758870e+01,-9.957142682573177916e-01
6.258454166946827968e+01,-9.769788549841140757e-01
8.751871101476717740e+01,-7.211439746836829645e-01
6.146410309540606676e+01,-9.903253460982148759e-01
6.653548548412365449e+01,-9.084712497111041563e-01
7.940593287066555206e+01,-6.932827793973252994e-01
6.015358592723033837e+01,-9.901476484354448937e-01
7.500900242563560028e+01,-8.493068320775220004e-01
1.037722640912308805e+02,-5.586229992829755409e-01
6.893313677015915175e+01,-9.684802863258149541e-01
5.984083562989460603e+01,-9.713101266270555145e-01
9.470802295435278495e+01,-6.296237917758253921e-01
6.799949050195576206e+01,-8.675585538884731385e-01
6.284906770050416469e+01,-9.644449318172337859e-01
8.200652195891257179e+01,-7.114298503330807044e-01
7.313338346733709727e+01,-9.427689624144049985e-01
6.728964448863679593e+01,-9.794365851129652745e-01
6.267292611282754677e+01,-9.937454856064392716e-01
9.720385033202229863e+01,-6.402374663347212280e-01
7.794232152775786915e+01,-8.170001722258904975e-01
6.337655701896450466e+01,-9.609397335595497580e-01
8.198505288246285261e+01,-8.299688204900920185e-01
7.887618376517272623e+01,-8.298734642663841976e-01
7.844606015901676699e+01,-8.781077144530128331e-01
7.006053854491329957e+01,-8.493068320775220004e-01
8.660034911657268708e+01,-7.149698944992907146e-01
7.907598677210651772e+01,-7.798748138797918505e-01
7.412376171026791383e+01,-8.792593229602864158e-01
7.558670111131733904e+01,-8.798418926438191789e-01
1.008371477572740247e+02,-5.860251739251987058e-01
7.765090101711901127e+01,-8.687857508337170076e-01
8.254309128209990831e+01,-7.878018418494202590e-01
6.294592982062864195e+01,-9.472858692993207930e-01
7.578588894402973608e+01,-8.785117229181675924e-01
1.230105804634590498e+02,-5.400815564441805439e-01
6.113736445343155879e+01,-9.877637761486254275e-01
6.743767583535975518e+01,-9.444497264886843046e-01
7.540784796515144706e+01,-8.643603953777497795e-01
6.819917854460942408e+01,-9.796982097196560435e-01
6.856086842294774897e+01,-9.481539316725764444e-01
8.658281680892923760e+01,-7.226507213863088142e-01
8.897196690631793103e+01,-6.161792161629227049e-01
6.793864814609315772e+01,-9.304069614327569182e-01
6.315172516943709269e+01,-9.822835233638094188e-01
7.535438649034291814e+01,-8.043706808164912125e-01
7.450915917609241035e+01,-9.073081294928059259e-01
8.937423385778660645e+01,-6.746622607800268900e-01
9.609512115656859521e+01,-5.850835087950488900e-01
7.283255414157626717e+01,-9.128124325652128279e-01
6.974330639206212368e+01,-9.098220933893432782e-01
1.350195850339630113e+02,-4.966530293837095877e-01
7.016263979981471266e+01,-9.112620011718236546e-01
9.703018581201379789e+01,-6.364508330367903977e-01
6.593197062888354765e+01,-9.806289216000698694e-01
7.201452765143910995e+01,-8.769958573391651857e-01
7.363307077321736926e+01,-8.375979963951948326e-01
6.837928397057798691e+01,-9.720843520294264462e-01
6.756582747824404578e+01,-9.964595275502236005e-01
7.332914497322020964e+01,-8.697138645940547530e-01
1.013230140196362754e+02,-6.211788833298597101e-01
9.908991489165663324e+01,-6.639199418697450117e-01
9.009980386923236040e+01,-6.432107563856703791e-01
5.898501132586281415e+01,-9.937423741334595606e-01
9.271408270929406115e+01,-5.502615954389181718e-01
7.913623113070619297e+01,-7.595559211446240022e-01
7.788537342338635483e+01,-8.297247653629391539e-01
6.203437624788687543e+01,-9.910384055561975991e-01
1.009284170463993888e+02,-6.568947342332777106e-01
7.444188167372040255e+01,-9.026578187456465452e-01
9.423442117182413824e+01,-6.687071097576593459e-01
6.744289084264983103e+01,-9.623332084737000747e-01
9.635294838672119511e+01,-6.945302654704539336e-01
6.922561190134494780e+01,-9.480050880359998100e-01
8.707299162302690831e+01,-7.620709776910034039e-01
1.136168547279586249e+02,-4.912869932048178345e-01
7.369105187293496328e+01,-9.056865410033153596e-01
8.731684880027164297e+01,-6.792286090059626025e-01
7.286119097540229461e+01,-8.336072076641136697e-01
8.304215258164896341e+01,-8.247544613490530585e-01
6.923341132258209996e+01,-9.458820370065816885e-01
1.001374218355522316e+02,-5.541214854675500234e-01
8.946710584905507346e+01,-6.617768853659558026e-01
6.502463093791540416e+01,-9.507774575056381350e-01
8.849453088650201948e+01,-7.071852099012349013e-01
9.272819123299890975e+01,-6.840992987426074423e-01
7.308362538122537444e+01,-8.900523046865868038e-01
7.575431709829315707e+01,-9.085841547914933480e-01
1.069695199477688305e+02,-4.228616577721802661e-01
7.026934451343922206e+01,-9.986178788549103791e-01
7.264824027142996954e+01,-8.109884093387275117e-01
7.636517628957535919e+01,-8.368615707883871879e-01
6.951046655385378870e+01,-8.966327226201176170e-01
9.403718857247073970e+01,-6.841199140999970618e-01
9.407962489139431739e+01,-5.268575817247961313e-01
9.987503942828544723e+01,-5.954403816864423105e-01
9.359297300118697649e+01,-5.980457413637753072e-01
7.593209965252970051e+01,-9.844276158962469436e-01
1.394452601983755642e+02,-5.259463511715738449e-01
9.171718750486664362e+01,-7.532644465761116903e-01
7.888572876153162383e+01,-9.594552216145514345e-01
6.549227421690954998e+01,-8.326929596472665285e-01
6.303688521498089870e+01,-9.962687073704953322e-01
6.783609233722707188e+01,-8.524536366270050181e-01
6.795429496712969808e+01,-8.335761374384761391e-01
9.460075732721256259e+01,-4.808807091938436806e-01
6.806942917724185804e+01,-8.487255262168833525e-01
6.559054164792091512e+01,-9.978163151268968356e-01
6.963831614668592351e+01,-9.759599902698152807e-01
6.756797279961357106e+01,-9.945072970933286349e-01
6.901033106352132052e+01,-9.377823060332742822e-01
6.602143103727556195e+01,-9.378107554807051383e-01
7.750612480626246281e+01,-7.506213134848047641e-01
7.722407379549635209e+01,-8.083045380645793587e-01
7.278304988700502065e+01,-9.555860660880181046e-01
9.757822275318169147e+01,-5.254723181627688477e-01
6.567999279373304944e+01,-9.488993150074817029e-01
6.795946012978532735e+01,-9.606574022286739067e-01
9.212075844702465588e+01,-6.661735300223756706e-01
8.549393886564016043e+01,-7.804735570779381959e-01
6.248973219922661571e+01,-9.925246082350627219e-01
7.240458840892247849e+01,-9.814797128970074169e-01
8.604868794756717421e+01,-7.886896520820367851e-01
1.129193504075127663e+02,-5.923621294459567865e-01
9.190860314531029474e+01,-7.481560935261988288e-01
9.021857109758269644e+01,-8.297507051035979408e-01
8.741051935849914400e+01,-8.024621187580143200e-01
7.575067059422023874e+01,-7.905326713058761223e-01
8.909055404659153510e+01,-6.280939738258114469e-01
7.777354931272316207e+01,-8.049229254064462769e-01
6.589740907616477728e+01,-9.768772404124861364e-01
7.802010241588919826e+01,-8.215105946732744746e-01
1.355069233565223783e+02,-4.397484472641247644e-01
6.974786939909159855e+01,-9.341538161823552677e-01
6.979161076951024256e+01,-8.276521114640879029e-01
5.679704829977413993e+01,-9.398617695460592669e-01
6.149718482252728080e+01,-9.247173974909411731e-01
9.172706512062565309e+01,-6.917541147106210930e-01
8.962166307762407769e+01,-7.666113801392184790e-01
9.630248056214291807e+01,-6.218261807472659219e-01
6.682717134674845738e+01,-9.556155665470599248e-01
6.740088552630770380e+01,-9.659267116824589161e-01
6.791466392858819745e+01,-9.400815908220688799e-01
6.576406964433279256e+01,-9.363577827680087395e-01
1.384288740574193639e+02,-4.772489579888042899e-01
7.995472066896478225e+01,-8.620562260361857021e-01
6.639290112176030334e+01,-9.911183638866309931e-01
7.040650292917963782e+01,-9.006100239661740670e-01
7.411343595248038696e+01,-9.710087154686785071e-01
7.474585951961017827e+01,-9.234664769917290128e-01
8.559415217409468823e+01,-8.242414205788541892e-01
8.428725750509180159e+01,-6.726565987895135601e-01
6.543926853797485421e+01,-8.322374776242404959e-01
1.251442303557670783e+02,-4.470335318667037483e-01
6.996229460825759361e+01,-8.838190626305029163e-01
6.387514621505808066e+01,-9.917766634856195473e-01
7.137077031030503349e+01,-7.973541127348019453e-01
8.595980075409961785e+01,-7.060084874106501429e-01
6.230889860180365503e+01,-9.857169210086580424e-01
6.756778926733092305e+01,-9.219014233982182338e-01
1.044564351558888831e+02,-5.965865845333808704e-01
7.107894382003328815e+01,-9.816630101789846075e-01
8.147524005004707703e+01,-7.996692861378101869e-01
6.979506667853723911e+01,-9.335018698566054374e-01
7.222626822756650711e+01,-9.530179375958912624e-01
7.502533077158376784e+01,-9.307937243457435894e-01
7.951678303833598704e+01,-8.996256094123978864e-01
8.399074495160684251e+01,-8.400948215995887036e-01
7.128794171378439160e+01,-9.710507346586310096e-01
1.134199863236476062e+02,-5.800615465360187128e-01
7.304948416440794290e+01,-9.384353232052707883e-01
7.150393013225428263e+01,-8.666969929059810118e-01
7.280024326026901349e+01,-9.117896943663497122e-01
8.380755176622923841e+01,-8.100085372561759423e-01
8.518362982170010866e+01,-7.929060833396515129e-01
7.980796116604022927e+01,-8.259318474593020376e-01
6.676136047333967838e+01,-9.734074682481237417e-01
1.160214972470928672e+02,-5.739851081981116598e-01
1.068940783154171612e+02,-4.971031365222759457e-01
9.892177643883862004e+01,-4.739545587203162214e-01
5.916160838286928225e+01,-9.889003427630232990e-01
6.865184992175127832e+01,-9.757738552117088959e-01
1.015077539187144851e+02,-5.061977399772326081e-01
8.300205317311014142e+01,-8.673510590415942634e-01
6.845027081122505308e+01,-9.958585837610496316e-01
1.267982336435490396e+02,-4.686676112608335609e-01
7.652153068400653524e+01,-8.863825342703176569e-01
9.073655673243153785e+01,-7.481744481968670701e-01
7.089343870992766483e+01,-9.363448387824526709e-01
7.552986112089880066e+01,-9.543778887437022185e-01
6.982058811658798447e+01,-9.166196794245099477e-01
7.387435701977381086e+01,-8.019531456748896225e-01
9.592867548577780212e+01,-6.379621038121975340e-01
7.943427639204595891e+01,-8.593752183976213210e-01
1.624074941063341271e+02,-3.732513994105721156e-01
6.408104091582006845e+01,-9.041911724621128910e-01
9.109336649862876811e+01,-7.135189623910578316e-01
9.040552752088284194e+01,-6.867758264843392135e-01
6.417186660722883573e+01,-9.365790341364624849e-01
6.010624542381177093e+01,-9.848685109478526600e-01
8.811313046449383535e+01,-6.879496624248838677e-01
8.212491681465959914e+01,-7.575333952884784061e-01
6.914611414757253272e+01,-8.791680188370997184e-01
8.223352668522309727e+01,-7.869547221698950379e-01
8.340228826091228598e+01,-7.416511408625191537e-01
6.514296832220097144e+01,-9.967320024168819792e-01
6.373735857138758831e+01,-9.368800492933446744e-01
7.411549981024288059e+01,-8.932910628313426304e-01
6.943629561566113750e+01,-9.180690505335632468e-01
7.414371924880312292e+01,-8.928562695754884704e-01
6.877119195741752833e+01,-9.862096500786268205e-01
1.127604270244898288e+02,-5.457204953568824957e-01
7.992476727439230899e+01,-8.941583516220864558e-01
1.254641351039707757e+02,-5.311718978313898498e-01
7.690677995062236505e+01,-9.403318281187199590e-01
9.477126666351719564e+01,-6.810996060759967330e-01
7.033758906727474880e+01,-9.895188099265281867e-01
6.755975422719413359e+01,-8.888018149152419056e-01
6.441052235775480028e+01,-9.402601197075292072e-01
7.948586779968489680e+01,-7.598253565069837956e-01
1.065018127691195957e+02,-6.042100739770960294e-01
8.790745733459640121e+01,-7.048337685418867293e-01
6.767795576285051595e+01,-9.724483784945046061e-01
7.399793158401051585e+01,-8.924204476473742709e-01
8.686229873325466144e+01,-8.056489855953391510e-01
7.088310962840184004e+01,-9.031985750595787898e-01
7.248396069010283327e+01,-8.943825301188279564e-01
7.071480507414413808e+01,-9.474340734809080233e-01
7.597229466824826716e+01,-7.962604813477994758e-01
9.371910317564821469e+01,-7.201722918184630950e-01
7.560265539789331513e+01,-8.993359223539912906e-01
6.450212514656897156e+01,-9.495584827061402944e-01
7.071907032301098184e+01,-9.625374632416214826e-01
6.226441157223682410e+01,-9.885208222109784781e-01
6.932646443238201073e+01,-9.947283653027132466e-01
7.386273531614766341e+01,-8.487862747972640953e-01
6.709446936214830259e+01,-9.146259442780401150e-01
6.119726799852666232e+01,-9.951469634729499525e-01
8.726856622055009893e+01,-7.457605995320051306e-01
7.432847771688186356e+01,-8.168356857356926515e-01
9.316933735009907025e+01,-6.103397276491568935e-01
8.470127440448098355e+01,-7.885554187377613600e-01
7.159053541659451980e+01,-8.739362702175198505e-01
6.852753317590835991e+01,-9.880833281491340214e-01
1.016088457668159037e+02,-7.013809036821857523e-01
9.082816109811494698e+01,-7.068013812631834814e-01
6.937989467101235164e+01,-9.904311933637524046e-01
8.647840746929387024e+01,-6.429276489824015117e-01
6.642880545097983713e+01,-9.120829361128452994e-01
8.183617918179083972e+01,-7.791390338897076218e-01
6.196346551544764480e+01,-9.053938478964909109e-01
6.370045043180477506e+01,-9.183415887804198263e-01
7.050670998891904162e+01,-9.820314750476705212e-01
7.586201227239200762e+01,-9.284950696264947512e-01
1.329543899072108957e+02,-5.200721901243317014e-01
1.022685556878331141e+02,-6.707099896501775849e-01
7.395720290794906759e+01,-8.453778697466998171e-01
6.287260884209252509e+01,-9.720313245126485091e-01
7.115795828930654920e+01,-9.962211059791133971e-01
7.704552552907189522e+01,-8.569700275871189321e-01
8.226867331893193125e+01,-8.186519031105701227e-01
1.171183218683180627e+02,-4.683907095276845234e-01
1.189454484564818131e+02,-6.045973377369175950e-01
7.895979366083570028e+01,-9.033561058949912681e-01
9.029288141866736339e+01,-7.171220073404575013e-01
7.096474384346709030e+01,-9.248803175299999957e-01
8.347552291431166793e+01,-8.487667175929004548e-01
7.825491084630655791e+01,-7.559979069802282847e-01
6.401744914455419178e+01,-9.873023849999503776e-01
7.316769835001385047e+01,-9.092198694639954670e-01
7.094208586792987603e+01,-9.642172433442212087e-01
7.178186995552522376e+01,-8.638807561363913701e-01
8.519687152324226531e+01,-7.897643240003487941e-01
8.029470302749736277e+01,-8.794378673085820886e-01
7.434636830415664122e+01,-8.747856264683891991e-01
9.270715242907225218e+01,-7.099654965000971041e-01
1.371121568960319621e+02,-4.850620476884459631e-01
6.715918227142414310e+01,-9.420748440245332311e-01
7.406721780578607195e+01,-9.731853942959934889e-01
7.065847866806771549e+01,-9.605754797663939026e-01
6.962436841214044136e+01,-9.226068288807848239e-01
6.511744619819194213e+01,-9.745422233788294530e-01
7.959547626042530055e+01,-7.709193422954438990e-01
1.266265971964408834e+02,-5.207016668899373535e-01
6.288799571755451723e+01,-9.928908796426522132e-01
6.784059083734742046e+01,-9.725444637632247868e-01
6.958146398687031819e+01,-8.427574272240335729e-01
8.548729823777792092e+01,-6.733226181390320475e-01
6.738735361475866625e+01,-9.964608804311204659e-01
9.604704761434686588e+01,-5.122860252184168184e-01
8.670677372569213048e+01,-7.746158977080143115e-01
7.415126876338972295e+01,-8.743016000138978949e-01
6.574946976340639537e+01,-9.626223767686592492e-01
6.613118496638688271e+01,-9.198384118154985245e-01
7.714669644694058093e+01,-8.767252630666879654e-01
6.446136567497443082e+01,-9.932180535048733550e-01
6.651669337635054546e+01,-9.771908951643633046e-01
6.615504296450872346e+01,-9.607549771643575376e-01
6.815135188550203793e+01,-9.577052036083260056e-01
6.182221679273016690e+01,-9.925939672549076720e-01
7.011345945198705465e+01,-9.092325605380465747e-01
7.985648831884920185e+01,-8.249670543955638369e-01
7.334391988380005500e+01,-8.699304898137486530e-01
7.278909646404211742e+01,-9.887631763253995620e-01
8.277151778928275405e+01,-8.094968026468711830e-01
6.479427753878239571e+01,-9.410704020924998137e-01
9.270721045586901710e+01,-6.643842558587411684e-01
6.983634942608247798e+01,-9.780852405939960414e-01
7.467313215369411239e+01,-8.901606762022935548e-01
7.287190454706183118e+01,-9.465806956702829122e-01
8.097504266047107535e+01,-9.174272244465099257e-01
7.407286969899885776e+01,-9.646331707318682724e-01
6.734126065311599518e+01,-9.095610070861750440e-01
7.332344726328290108e+01,-8.209647917217548496e-01
5.929780730388763033e+01,-9.961891123636970047e-01
7.145874838894769709e+01,-8.078180691659896384e-01
6.514835404674819586e+01,-9.140051622110402230e-01
7.793791586200414656e+01,-7.189985132249083755e-01
9.758236468581773693e+01,-5.704055651522487169e-01
6.191733578162338603e+01,-9.811381623520892825e-01
7.179547088267625554e+01,-8.017715158061401448e-01
1.042239356719070145e+02,-6.385624579087797459e-01
9.290717855445986118e+01,-7.319549100744465742e-01
7.152845576123429794e+01,-9.360663552512885621e-01
8.189591627934198925e+01,-8.914879360566260180e-01
7.895556555290481526e+01,-8.488842993715676188e-01
8.804140139200292481e+01,-7.594576186036143817e-01
8.620510737614473840e+01,-7.169690869097825603e-01
6.307958694838688984e+01,-9.819397225012457264e-01
6.786922901079771009e+01,-8.801742824481358918e-01
6.847514425010922423e+01,-9.418127899233378342e-01
6.767713268482761180e+01,-9.532529436756519425e-01
6.838102748711258982e+01,-9.965306467515020472e-01
6.941951863700465708e+01,-9.654455384048542532e-01
7.682069655668560415e+01,-8.244696434695829579e-01
6.584458809352678088e+01,-9.519366426514561663e-01
6.337846742510102871e+01,-9.511901492761735133e-01
7.918738892367272797e+01,-8.231561477655936487e-01
7.723961835895516970e+01,-8.967162458494153388e-01
1.048555882999573612e+02,-5.333141568570014535e-01
7.377824674569859553e+01,-8.890173534635930075e-01
1.161915873839515427e+02,-5.960475374928586589e-01
8.150317807973009110e+01,-7.815647206579813266e-01
6.337458152445162085e+01,-9.571205570839934618e-01
6.683952189601367877e+01,-9.589931260027260151e-01
6.914757708170759543e+01,-8.743925194862792738e-01
9.401578613174034160e+01,-6.423080040037513205e-01
9.183123936828494038e+01,-6.628140513820522939e-01
6.354409043757099340e+01,-9.934554875381902406e-01
8.212145432022090574e+01,-7.128513737608328515e-01
8.652415639248459911e+01,-7.159264050723623818e-01
7.143046470968265282e+01,-8.187015667973561728e-01
9.792086580010204955e+01,-5.686626886801315894e-01
6.697830656753444600e+01,-9.817153833186612610e-01
7.529530935332731190e+01,-8.418647016298898000e-01
6.860031770260880535e+01,-9.495786846567050299e-01
7.143529121118145042e+01,-8.668943770150236983e-01
7.391415143816695377e+01,-9.564855830245837520e-01
8.581329117495110381e+01,-8.275341918489005355e-01
1.219235347016709881e+02,-5.540300803468123370e-01
9.903689654945603138e+01,-6.157092267573071043e-01
9.576275218543770507e+01,-7.183180586143470547e-01
7.383285206112454091e+01,-9.644141522716983550e-01
8.300773188928819479e+01,-8.180078566722652766e-01
6.636765928955762206e+01,-9.628095174230071329e-01
7.214409995572442824e+01,-9.582147165445514814e-01
7.642704809317920933e+01,-7.726570092245050869e-01
7.765229341845413558e+01,-8.119270407568380810e-01
6.960675641554051651e+01,-9.373241246686584427e-01
7.759048182952884076e+01,-8.748108352381526176e-01
7.753894199128595233e+01,-9.106002106616197800e-01
6.392110416556469232e+01,-9.944330257061290146e-01
7.529846514204133712e+01,-9.048493360018311504e-01
9.543434110020544381e+01,-6.735135189103224063e-01
7.320322367764681815e+01,-8.123616357034488811e-01
7.162556991687026198e+01,-8.657822658035281282e-01
7.641322462574208885e+01,-7.899317367664497880e-01
8.697666819913349912e+01,-7.842991243404049406e-01
6.765807227238661881e+01,-9.685095941293850874e-01
8.990704029978540746e+01,-7.165536609447754612e-01
7.481904662227229608e+01,-9.175844589151936903e-01
7.210675554933477827e+01,-8.943769358936333180e-01
7.838151793800587086e+01,-8.194916927004488594e-01
7.571733151740156131e+01,-8.135362350941888199e-01
7.455658715399431458e+01,-9.113551203810055235e-01
6.766681000329407425e+01,-9.032063671242808178e-01
7.819429506627389515e+01,-8.468868743795915366e-01
8.130618147342508450e+01,-8.615321710567684921e-01
8.076031424869673003e+01,-7.912671874408031547e-01
6.323377198898506180e+01,-9.544406309682768041e-01
7.812086663489911587e+01,-8.503710171566565279e-01
9.509129084225909878e+01,-6.762618887509566079e-01
6.979111347020841549e+01,-9.320584779250519203e-01
1.461238481008518306e+02,-4.623991681844463186e-01
7.121282625170145764e+01,-9.901919820639697445e-01
7.826329378871510301e+01,-9.753250876525255686e-01
8.737261479267961306e+01,-7.896865497356426733e-01
6.843746940411818969e+01,-9.804407062054327771e-01
8.128074559550213962e+01,-8.380300257094859262e-01
9.803782497033766674e+01,-6.176371859424096833e-01
7.410938895760916978e+01,-9.050443503699929781e-01
8.353636093533543772e+01,-8.715247499523204322e-01
6.575611170032941288e+01,-9.590205904093058731e-01
8.874025924827240885e+01,-7.638458764642095389e-01
7.696370137520949584e+01,-8.980872276681545197e-01
6.762437735191473109e+01,-9.968943780694108359e-01
7.849869969178647011e+01,-8.752185671481578222e-01
1.443028583053659020e+02,-3.868928576914237305e-01
6.521001986828031249e+01,-9.948893890318092348e-01
6.649622428778990013e+01,-9.878203181487457130e-01
7.423103722812034277e+01,-9.554432016850079590e-01
8.911711713716657357e+01,-7.809777774289391461e-01
7.011212276851190950e+01,-9.675065776656371908e-01
8.905171282034716285e+01,-7.897738575122109639e-01
1.080696085717739692e+02,-5.802928390649795265e-01
6.372006830024602664e+01,-8.978297255286588063e-01
8.195208368730101256e+01,-8.247420931349317419e-01
9.604319689195581589e+01,-6.264557397333280209e-01
7.765437750391863858e+01,-8.613995959296310012e-01
7.395160500392663039e+01,-8.907008391697658345e-01
7.534844524283151657e+01,-9.279665223191362333e-01
7.054829654922265547e+01,-9.471666643646707850e-01
9.438455315450637784e+01,-6.870686690571693456e-01
7.999148185685409373e+01,-8.834028799104769458e-01
8.703064924730696816e+01,-6.576246449891892665e-01
6.816676174774535468e+01,-9.083029443208884279e-01
9.506058038088011131e+01,-6.541198330902153746e-01
6.617250853550875433e+01,-9.515748438907776219e-01
6.892148255827862613e+01,-8.421512965340639534e-01
8.035530403014415413e+01,-8.313932552667517850e-01
7.056445094492040937e+01,-9.024761273165097242e-01
6.459089002119858947e+01,-9.123922555770875853e-01
6.592371584869360390e+01,-9.946847609002311685e-01
6.784092157382389132e+01,-8.692717986677698239e-01
6.741708259566388506e+01,-9.921815552191098897e-01
8.519898538100450480e+01,-7.366851415254669355e-01
7.762499556475044926e+01,-8.916645367855366988e-01
9.644146134732702080e+01,-6.865296740774142759e-01
6.587546724227343020e+01,-9.458144236687392459e-01
1.028150857851537552e+02,-4.491033336118155916e-01
8.685435999098892523e+01,-7.108592104837025971e-01
7.834559440008906961e+01,-7.497858912354988803e-01
7.808682173605275523e+01,-8.433745090312944059e-01
8.702192913631715498e+01,-7.467814558359638921e-01
6.874528539415402406e+01,-9.436367805787709839e-01
7.346389892735476224e+01,-9.668968324463023123e-01
7.396943637716189812e+01,-8.210721257626000247e-01
7.586536553719393794e+01,-8.602098228948100722e-01
9.440228410420823479e+01,-6.483921675348565117e-01
9.082792696935189269e+01,-6.418643954633943549e-01
7.706172438793903723e+01,-8.283056553387226906e-01
7.107765039879075175e+01,-9.338696218848635544e-01
7.299988563418331466e+01,-9.276723202268705171e-01
6.819009966923998434e+01,-9.676145336896753157e-01
6.639035355517667369e+01,-9.073934733281295850e-01
6.174935560516743749e+01,-9.928269252465591332e-01
6.549668455855797333e+01,-9.596683605456085564e-01
6.563268103105544071e+01,-9.624803984434685544e-01
6.244366797936575608e+01,-9.956281783446973010e-01
9.143580594840655351e+01,-7.652356720991539962e-01
6.654706294525338706e+01,-9.982976739771439734e-01
6.838146197514296887e+01,-9.285227782100053950e-01
6.718626601973788581e+01,-9.722678221000286003e-01
7.457645206568338381e+01,-9.257039854813037261e-01
7.046462353001619761e+01,-9.729332869904102621e-01
9.758057352875401591e+01,-5.727879178147985417e-01
7.656850333664462482e+01,-8.890603199846869309e-01
7.341295141360379262e+01,-6.914489817560325324e-01
9.813735532193845756e+01,-6.192840305389707423e-01
7.654130442997359296e+01,-7.777964646853482433e-01
6.629678288632521799e+01,-9.371661619047687575e-01
6.349038888810591175e+01,-9.548450038058441391e-01
6.344474784457438687e+01,-9.624448232355105048e-01
6.427978761534353680e+01,-8.673909064505319622e-01
7.343752193532461092e+01,-9.382497350532720271e-01
9.346598318289559870e+01,-6.933340662895669526e-01
7.123033525548588329e+01,-8.550580937354473887e-01
6.763094586047476753e+01,-9.410845764514526035e-01
6.345959983407860250e+01,-9.954103858561474949e-01
6.675569832929885195e+01,-9.905744383631667205e-01
7.380163294760137660e+01,-8.946105986743453364e-01
8.333000311022428264e+01,-8.126073528227595322e-01
6.596443439866713732e+01,-9.229248519087683844e-01
6.702125839486831183e+01,-9.436820076855393369e-01
7.608020707927296655e+01,-8.527287877160685259e-01
6.131086080401297522e+01,-8.984059072502218468e-01
1.051530800306853592e+02,-5.312101809881611958e-01
1.131508934764685108e+02,-5.925656365447857787e-01
7.691699477614869807e+01,-8.099040260866020580e-01
6.442720453491790522e+01,-9.972239848663800865e-01
8.290870101681544213e+01,-7.361884652061576606e-01
6.639363626622834147e+01,-9.911897104122013857e-01
8.021987761951656637e+01,-8.526162256678887497e-01
7.066718103672141638e+01,-8.698142305646253680e-01
8.391342389965271309e+01,-8.134104550170778714e-01
7.065014004892964294e+01,-8.951290998319693104e-01
6.587365132318218741e+01,-9.795396222047223489e-01
6.400631482101012182e+01,-9.077903179205523143e-01
6.582650365090438527e+01,-9.676937565063895574e-01
8.133271067710541047e+01,-7.363689290062023218e-01
6.775718465097062904e+01,-9.531096398954320703e-01
8.054203720815357315e+01,-7.523733139012173110e-01
7.093292204599802631e+01,-9.273875605576036296e-01
7.617572105221134393e+01,-8.258068033775677330e-01
7.013341284519307806e+01,-8.750521626487689497e-01
9.055038831231468066e+01,-6.724162605415600069e-01
6.065936750234919117e+01,-9.397159353712364327e-01
