H0_samples,flat_z_H0_samples,250kms_uncert_H0_samples
8.289478180735186186e+01,7.382226847781144841e+01,7.566969379615353830e+01
6.695873151921384192e+01,1.489212747150730820e+02,7.877278188809081882e+01
6.266822160045283852e+01,8.351773563657033606e+01,8.541377984540498858e+01
8.751350043019172631e+01,8.913335085503005928e+01,6.799291578410921488e+01
6.911668488329065951e+01,8.256722081433632354e+01,9.455356784215443611e+01
6.120824605622711800e+01,7.590327915559407757e+01,6.731049517450023245e+01
1.067192870493627908e+02,7.435471049018222800e+01,7.069258253981114137e+01
7.080511813676768895e+01,9.163702598411174449e+01,9.391946174976220618e+01
8.196776378996089818e+01,9.037844338485008677e+01,9.804807836504534180e+01
6.294612744747180244e+01,1.251870121229793398e+02,5.995644273156433002e+01
8.196605537021567045e+01,1.261724460880733147e+02,8.659902589630219438e+01
7.477887548498924275e+01,7.502628050654914205e+01,6.247337437612919331e+01
1.100608729912541719e+02,9.783308428349785402e+01,6.563070188629249913e+01
1.027455758711761860e+02,7.130759196734651084e+01,6.943822519913602775e+01
7.354024060066578272e+01,7.776019978558180412e+01,6.336364415726905719e+01
9.171933637497267000e+01,8.812274620140945558e+01,6.582492070063662482e+01
6.689771275706341669e+01,8.776902419508434150e+01,6.362305714835230930e+01
1.031331268696633430e+02,7.337345439599432950e+01,8.417676467107393989e+01
7.174463745160697670e+01,7.088084157019416409e+01,7.493168036375315921e+01
7.711784721289133415e+01,7.471642948848493404e+01,6.753161814736344581e+01
7.365616274627228677e+01,7.120428069524197667e+01,6.372622426432091203e+01
8.734409032689470109e+01,6.775217837980329705e+01,8.333882544609106446e+01
1.316949986037977283e+02,6.775217837980329705e+01,7.983237638516874313e+01
7.901844272766955157e+01,6.724275418673710192e+01,7.068377229795336802e+01
5.891734692099876014e+01,6.904362609432691045e+01,1.594882896399850551e+02
1.088758321859307046e+02,6.652611263105353601e+01,7.998929156583730560e+01
6.958395065714321959e+01,8.027310985622672490e+01,8.632809440985276694e+01
6.988491828379484616e+01,6.709677587041191771e+01,7.846111027997201859e+01
8.300782041919607934e+01,8.413508519501149863e+01,5.483789478914399496e+01
6.918574061055365121e+01,9.292404044615048520e+01,7.262058382409391299e+01
7.125255616933587532e+01,6.493592483355037359e+01,7.558074439880672912e+01
7.649099580023916189e+01,6.958285935059642213e+01,9.832224190087337945e+01
7.425278395114546015e+01,6.696839116089948618e+01,1.126425546432029847e+02
8.465594641893049754e+01,6.522993199647554263e+01,7.633360517299220760e+01
6.633676274792688332e+01,7.394986462755620948e+01,6.490265080361631078e+01
7.851832390329447264e+01,1.251982596906632068e+02,7.161213994084572221e+01
9.753486754609942011e+01,1.251226547261022972e+02,7.969292331275006802e+01
6.202451382887335996e+01,9.566509165186414521e+01,7.201893959571104631e+01
6.146750854173169643e+01,9.140051733364855124e+01,6.674258697497775472e+01
6.771697982384675640e+01,8.348649439545670248e+01,6.499805625632477302e+01
6.672189153745883061e+01,6.646455363549428341e+01,8.052554910824569845e+01
6.763871500755807631e+01,7.357927093659756679e+01,6.942960131060611673e+01
6.875070293062306348e+01,6.851619833440886964e+01,8.213395326650613981e+01
6.920004686786580805e+01,7.988295889627916324e+01,8.982874042189013153e+01
6.079133644006666515e+01,8.213038072548876301e+01,9.175794770108460341e+01
7.857888987868615516e+01,8.454743829694356805e+01,7.833333953647257886e+01
6.381239007660730067e+01,7.956000287752443967e+01,8.201196298701722753e+01
6.682852113040593167e+01,7.552759167980995869e+01,7.380879585754699690e+01
6.570977312353188893e+01,7.367873748579614812e+01,7.280612728150936164e+01
1.093592670068129706e+02,8.160802947719579947e+01,1.017122273620834108e+02
7.432557139828597315e+01,6.527060066829322693e+01,6.370613204143252517e+01
6.783765750005923678e+01,6.966898352036682240e+01,7.162253175275796480e+01
7.567152691344044513e+01,7.067584033591751336e+01,8.848701483678887314e+01
7.091362559150213940e+01,6.379756895971091524e+01,9.157052160898621196e+01
6.764311555853032587e+01,7.764320081337066881e+01,6.826801851853582548e+01
7.516979634681293021e+01,6.730114897523733930e+01,7.438063564805086969e+01
7.315932872583582025e+01,6.552152117716688906e+01,7.554047529167836217e+01
1.105280646447367729e+02,7.412822398048614048e+01,7.193215144536978300e+01
8.524328910248171098e+01,7.847874868621502742e+01,7.081823350212769697e+01
6.433012383593211325e+01,8.503234783477753922e+01,7.381905562009696098e+01
1.080387296984237224e+02,8.509078220850008734e+01,7.187447584885165952e+01
9.067225755678632027e+01,8.296350247502684283e+01,6.823071631263036352e+01
6.225623875804541285e+01,9.434906470632749631e+01,8.533473962535641988e+01
6.809175344228694371e+01,7.539793421434897880e+01,6.290711560568454530e+01
6.831026800727805437e+01,8.046777026119863763e+01,8.990205109687084928e+01
6.871514471952265524e+01,7.782991600403026666e+01,9.686133968046901543e+01
6.715157888726351132e+01,7.004592615669280065e+01,8.168935371001552426e+01
6.617144750721480762e+01,7.565338937391656771e+01,7.039254103917325267e+01
1.012576713884432849e+02,8.790782217496487760e+01,9.359736483977553689e+01
1.055603952470989384e+02,5.891878374084373604e+01,8.548944860231596010e+01
6.877053803407537202e+01,6.276264829911087162e+01,9.276273941972175407e+01
6.408078543361797585e+01,8.501633479474736532e+01,6.970153377027497754e+01
6.591545790539392158e+01,8.849883948648786713e+01,6.236465325304616414e+01
7.729475294087936277e+01,8.781445726526574447e+01,7.816442694329789731e+01
8.368038680417964770e+01,9.018609758133139565e+01,7.884416113766158674e+01
9.814564798396422418e+01,8.937554521151021447e+01,8.418288640404051648e+01
6.983298761354382123e+01,8.937554521151021447e+01,9.347057370129250842e+01
9.452327736695430360e+01,9.455501907138332740e+01,6.998834293164647136e+01
9.674382132445664695e+01,9.510820637834416402e+01,8.891156825797659735e+01
7.446495439235991398e+01,9.482746461569762175e+01,7.298508961512114013e+01
7.127859153063131714e+01,9.969613424042157135e+01,6.407240500396112282e+01
7.218044202291844158e+01,9.858170758952614676e+01,7.448877832059761772e+01
7.215998339901028658e+01,1.017274892002387787e+02,5.969396092885581595e+01
6.931142533711211229e+01,8.081415005906282545e+01,6.568301975784164881e+01
7.155143547789070624e+01,7.075316731663518510e+01,7.349010826291457477e+01
5.747290056988782680e+01,6.270353584475321185e+01,6.589989535085248917e+01
6.197466325848826330e+01,9.062865753039872629e+01,7.015703328850669607e+01
6.572087824961397473e+01,9.543135136332961110e+01,5.935958521303034985e+01
6.717380080679363630e+01,6.599807625249958676e+01,6.161677577515492743e+01
6.969242641734246035e+01,6.378006212046681611e+01,6.151625981941332100e+01
6.658413568815174699e+01,8.308526933999537789e+01,6.257176374345264946e+01
8.072834324200526623e+01,8.089865109597985793e+01,7.062320334931382604e+01
7.293578878594200887e+01,6.765031546428402009e+01,8.180494087926021507e+01
6.524313796304583946e+01,7.732759791854475395e+01,7.870933609971191913e+01
6.487427663825387469e+01,7.255145114006427320e+01,1.775926765290228388e+02
6.774799607602327001e+01,7.863805375645183915e+01,7.603301550310222012e+01
7.208323446252389033e+01,1.249264394262841904e+02,8.066342542985343300e+01
1.215056740123164474e+02,1.249264394262841904e+02,9.527832516887279724e+01
7.419482320314192236e+01,1.237518856418768252e+02,1.009622411751528546e+02
7.308931717396643535e+01,1.143396971747758784e+02,8.032271171237307783e+01
6.597103159562630026e+01,1.143396971747758784e+02,9.007924994849547318e+01
6.710385129192215459e+01,1.181597723429441089e+02,6.942528932773254269e+01
9.042118937495750686e+01,7.227388400325223472e+01,6.176998889527912695e+01
9.469544700522125424e+01,7.680617615592154834e+01,5.786738833387616410e+01
9.345390439255041315e+01,6.673326467259222738e+01,9.481050729116741138e+01
7.412874054556036185e+01,7.574123025960250288e+01,9.057190069569881530e+01
7.402303121015945919e+01,8.359603468344954535e+01,7.318192537788854679e+01
9.142349391469895181e+01,6.627952269330246793e+01,6.390234618727873084e+01
8.196173395599429057e+01,7.366952622732621592e+01,1.151211466328782507e+02
6.237494039823486958e+01,6.794472352313113106e+01,6.916679154688459619e+01
7.231893223932127057e+01,6.272989079424655756e+01,7.429733725624340934e+01
9.540372416975723979e+01,6.064981308641129942e+01,7.055750988940373247e+01
7.064816926507575090e+01,6.305536601895061466e+01,6.304299134917009440e+01
6.396328923676975364e+01,8.842454557690665240e+01,1.004662088475739097e+02
7.891665695639125033e+01,7.138662783264285849e+01,6.688155980723878713e+01
7.482334376017405475e+01,9.237215587702586106e+01,8.000032870948179209e+01
8.663757463552741456e+01,6.497301703478846946e+01,7.300363411594332774e+01
9.704384160481045285e+01,7.071454325318710232e+01,7.152799121257778836e+01
6.441738426571969001e+01,6.406359168251476888e+01,6.832976427511674444e+01
7.067726896639533152e+01,7.897278935679874223e+01,6.350777448220119226e+01
6.872070284029463494e+01,9.701889166572685497e+01,5.939485403690077447e+01
1.002323331523539451e+02,9.529653330182674154e+01,8.953646642189195859e+01
1.081535276134046200e+02,9.140090560945246523e+01,8.529008866674467981e+01
7.150380949091102423e+01,6.167402199436779142e+01,1.056716961870757103e+02
7.392971963080096032e+01,6.415035601353031325e+01,7.013702009534340220e+01
6.519778427498692963e+01,5.999153690066839317e+01,8.839954840455052931e+01
6.579104513033131241e+01,7.138956377230832118e+01,1.321851587116935605e+02
7.410120543854571906e+01,7.656705026272472026e+01,7.423372206547342955e+01
9.709266384407168005e+01,1.639977909148163633e+02,6.982319188876395799e+01
8.859973802449626135e+01,1.607193956945645255e+02,6.577294290456775627e+01
6.711331318747903651e+01,7.766225706426442343e+01,6.997153459775161366e+01
9.149532151299932536e+01,8.098429199735365103e+01,7.090010890484703054e+01
7.760351398088029384e+01,8.098429199735365103e+01,9.029940677023869000e+01
8.245697025882493847e+01,7.249732489010267500e+01,7.484414525068015678e+01
8.598123815462045627e+01,8.767575221351681591e+01,1.058101403950538497e+02
6.616130157743273799e+01,7.177672582564062509e+01,8.098768765870701714e+01
6.406607085614704999e+01,7.165590271823666058e+01,7.220374462919615155e+01
6.618776727422071815e+01,7.946196485208513138e+01,7.172414477910696462e+01
6.632239259862932101e+01,8.412501785486028894e+01,7.931284629378423290e+01
7.696918136154332046e+01,8.609103527168365133e+01,8.703897965238287782e+01
6.197146264265752080e+01,9.795526087081344713e+01,8.254820148946195957e+01
7.842560288218976439e+01,1.081941447659514210e+02,1.814581622060968300e+02
7.256095614922016068e+01,8.920802897196217884e+01,7.993807776362379514e+01
6.154170087448709836e+01,6.953186655768659818e+01,7.039571958724943102e+01
6.885219255072743749e+01,7.546480102602370721e+01,6.676172412746622342e+01
7.310996814280085232e+01,1.038569589721201822e+02,5.585497089818412775e+01
7.131046977839497458e+01,1.092751247116094220e+02,5.487468118455973354e+01
7.857786908810196280e+01,1.084451655669392380e+02,6.663269474437835527e+01
7.666107792593646764e+01,1.109411000525316808e+02,8.049466358167839530e+01
6.533483544106178442e+01,7.231517511223751171e+01,6.883534222879978870e+01
7.240380374371221706e+01,7.531969056028154341e+01,7.250285124287238148e+01
7.376694251729141172e+01,7.660098063660711887e+01,5.488830929030198291e+01
7.071845416537944118e+01,1.020987897275069827e+02,6.748405979230660989e+01
7.295717585260530313e+01,9.189770395827173388e+01,6.871319719603788201e+01
1.046115218893674097e+02,8.483546835877955061e+01,6.025338834941314303e+01
8.717711316242237274e+01,6.509885084682389333e+01,7.529648648209253281e+01
6.702064013272084253e+01,7.908408304505569220e+01,6.154544833413824989e+01
6.299866076188754249e+01,1.023545613236343002e+02,6.061774000376932747e+01
7.102221785051838765e+01,1.023545613236343002e+02,5.653812128755580346e+01
8.070764294229122982e+01,7.843397463198633091e+01,6.014353418019528164e+01
6.845927517296880183e+01,7.058276033563920748e+01,7.058368808389265325e+01
6.358285374080432462e+01,8.239563977434866615e+01,7.780534744016756576e+01
6.295388425496306439e+01,8.353217705627474743e+01,6.041609615471654848e+01
6.608175652388059973e+01,7.849036575387651737e+01,9.290579624164242034e+01
7.991924817451294416e+01,8.941483107851007617e+01,9.751201952548885288e+01
7.846658687797560106e+01,9.042637098847855270e+01,6.883087136480348533e+01
6.756866696059780963e+01,9.042637098847855270e+01,7.063917874428378241e+01
7.961144073077916516e+01,9.067643164766862185e+01,7.185020071012220910e+01
8.192997245707182685e+01,9.067643164766862185e+01,9.002899880032839519e+01
6.918646117153743091e+01,8.789369377442703524e+01,7.437361142733949748e+01
7.698411010768835183e+01,8.164912558442253498e+01,8.182505418034800471e+01
1.079913968110601274e+02,1.145579417831369682e+02,8.153050979045879387e+01
7.757512236451212573e+01,1.125569971414786608e+02,7.920866304858998319e+01
8.153669544266809055e+01,7.363765075846238517e+01,7.844028842336226148e+01
7.284862553762208393e+01,7.257310429379678851e+01,8.368382877768495121e+01
8.522987792199744206e+01,8.161106222601129900e+01,1.035668533219828333e+02
7.491806453972699842e+01,1.337463310694146514e+02,6.455352157039155259e+01
9.508699452278028730e+01,1.371381098624529500e+02,1.088729272762600715e+02
1.101273091033918519e+02,1.372803883737204274e+02,7.533142563966777061e+01
6.486290059124360141e+01,1.365648222918724741e+02,1.191046723671280319e+02
1.099208286878411087e+02,1.308154396288534542e+02,7.414304285474334222e+01
1.052462747165174619e+02,1.365365310715966984e+02,7.069558190141536613e+01
7.043762933725588482e+01,1.174752702490713574e+02,9.249804511661609752e+01
7.654350452642096059e+01,1.275118801323513367e+02,7.669700386238565670e+01
9.882589958268900432e+01,1.131414635626663028e+02,7.664144397479870463e+01
1.051388512357336396e+02,7.147266307259518214e+01,8.255186890476292660e+01
8.256712626392666721e+01,8.282464747772262115e+01,7.361972299634955164e+01
7.872802378133495438e+01,6.762283703288879622e+01,1.608467032932232144e+02
7.042085459438106909e+01,6.325877312522156615e+01,8.489979391894165417e+01
7.040193216113685537e+01,6.778002135588539545e+01,6.391297901500304590e+01
8.984499421222319882e+01,9.499046673551235642e+01,9.468808670555145568e+01
7.369282180665503290e+01,8.844101708849990473e+01,8.541105544688457485e+01
6.218740438404319804e+01,8.853155606750360107e+01,7.474781625155078757e+01
6.277496982823225125e+01,8.656317416343088667e+01,6.822459508779633097e+01
6.838650184433026880e+01,8.133049376604397196e+01,7.843316648960816906e+01
7.274476008546947980e+01,8.921343031575933935e+01,8.419746324445731034e+01
6.988567747168247024e+01,7.452165857703234053e+01,6.542507052229701969e+01
8.625367807568454737e+01,6.994056612048666466e+01,7.998920255634969578e+01
6.595584780932379942e+01,8.046575408159534959e+01,6.740650080619286655e+01
7.739243099954506988e+01,7.796551955102252407e+01,7.506213265925887868e+01
9.724247590799961927e+01,7.193154714746987111e+01,6.555664458117178128e+01
7.154834164970232280e+01,7.164673216409617851e+01,7.925137715190673759e+01
1.324595879555411102e+02,9.003345317630636657e+01,9.936791050927979541e+01
7.270267296421721426e+01,6.780597670575694735e+01,6.842252302976794454e+01
9.707850846215110607e+01,6.627908183540132825e+01,8.046002664000224058e+01
6.084735852575315818e+01,7.896289059932071552e+01,9.110432361659803746e+01
9.874516981209957578e+01,7.964733154639914403e+01,6.470466817846785545e+01
7.560291248995207525e+01,9.510478584165001337e+01,7.210867966249726635e+01
7.078992169372355647e+01,8.667726179547699417e+01,5.885981028744938470e+01
7.462611477489684830e+01,7.619778065792192479e+01,6.286327420855656811e+01
6.736143048612125028e+01,6.664201433425506593e+01,5.685611818647724647e+01
7.093841381008100200e+01,1.050960921002251922e+02,6.837214514816081135e+01
