cosiota_samples,planck_cosiota_samples,shoes_cosiota_samples
-9.069013451436604978e-01,-9.294711846667100819e-01,-9.952281920154706363e-01
-7.527691868823908061e-01,-8.789241058839776244e-01,-9.646269497747279598e-01
-7.633858210613826412e-01,-9.521942808600301067e-01,-9.445923873200626764e-01
-7.177797138753136963e-01,-9.268301074691766006e-01,-9.600823475708410992e-01
-9.902626804279980322e-01,-9.591120670560113748e-01,-8.461913076548410739e-01
-8.699605771676267585e-01,-8.590738646677036350e-01,-8.408538142337481647e-01
-7.999897878187868239e-01,-8.502009507330779980e-01,-9.047086834781431497e-01
-9.633988664738204477e-01,-9.472645191007152965e-01,-9.293433834912131486e-01
-6.978759082655316970e-01,-9.681597078807669954e-01,-8.525989365404220699e-01
-7.219969972696712590e-01,-9.882152740540607327e-01,-8.854989909454012986e-01
-8.295782911111490021e-01,-9.650804143435511850e-01,-9.021512342690269914e-01
-9.049685733661902987e-01,-9.203871157791574387e-01,-9.033359034097996343e-01
-7.500857834026292137e-01,-9.025811876681220092e-01,-9.819463626966035141e-01
-4.807621605657804720e-01,-9.684835027390185092e-01,-8.967559521819520318e-01
-7.941619514718307737e-01,-9.162539578948993846e-01,-9.213384049236459372e-01
-7.597171281368153561e-01,-8.939469119162692934e-01,-8.606148502479925577e-01
-9.150118870275167904e-01,-9.077264013905930184e-01,-8.762935653186146867e-01
-8.150740258403418315e-01,-9.711333363665324292e-01,-9.273553657196499378e-01
-5.989822418031067741e-01,-9.702887634364053548e-01,-9.283530594817915871e-01
-8.253401676419617194e-01,-9.106333337526076877e-01,-8.567652707631272513e-01
-6.874081328225327692e-01,-9.449996966184861513e-01,-9.012899387124784223e-01
-6.782838149353145329e-01,-9.820997641363834463e-01,-8.176588119897302276e-01
-2.756870037747211621e-01,-9.726586640724357302e-01,-9.390301552819757536e-01
-4.294827943828841144e-01,-9.796502123353234559e-01,-9.008264831349912516e-01
-7.734662820859842247e-01,-9.658913803839250800e-01,-9.600110273617018519e-01
-8.003680959214036772e-01,-9.796681249944579895e-01,-8.443948590595673487e-01
-7.369420935493913305e-01,-9.398644657526085133e-01,-9.980482288215616338e-01
-8.679319514006578196e-01,-8.792252942956563233e-01,-9.793374295905951099e-01
-9.426609304739335116e-01,-9.043864068607114781e-01,-9.392070892698192175e-01
-7.256109159982598866e-01,-9.614995516590167934e-01,-7.788609702210771424e-01
-8.999007186851216700e-01,-9.354491293058118107e-01,-9.595049054948954215e-01
-9.179020772816826046e-01,-9.513874200712498785e-01,-9.172430802574417230e-01
-6.000733312999479985e-01,-9.554131454083982788e-01,-8.626491349190308355e-01
-7.235294784102307419e-01,-8.903482789406844677e-01,-9.866160134596638764e-01
-9.535850836121915197e-01,-9.809913566866084178e-01,-9.156377905660065819e-01
-8.410424584958098304e-01,-8.622011597539653849e-01,-8.692567672959295999e-01
-8.888897410714888814e-01,-9.472787044378180310e-01,-9.330509557053954239e-01
-5.576380177968456309e-01,-8.643613519646010657e-01,-9.398683594996428692e-01
-9.946379014835933230e-01,-9.859603832806279611e-01,-9.975543216425594162e-01
-9.948354182674026269e-01,-9.224241407684321548e-01,-9.966683375078049245e-01
-7.336919919164555104e-01,-9.229152722595391767e-01,-9.774352200995730655e-01
-6.319686368221134609e-01,-9.201024152194118289e-01,-8.396494127428137944e-01
-7.993764920178132449e-01,-9.623985236226872964e-01,-8.930817430757362896e-01
-9.030121154346998358e-01,-9.308346868464194568e-01,-9.936912230201556673e-01
-9.391774918367887803e-01,-9.614241594849184391e-01,-9.840103734148347714e-01
-5.663424119774612686e-01,-9.548591300931187353e-01,-9.627056937018878546e-01
-9.109072080381326320e-01,-9.428181445212751033e-01,-9.441238053616212156e-01
-5.773717928621504569e-01,-9.837651052964596632e-01,-8.204622295339514260e-01
-4.946724159159182621e-01,-9.469676500013107789e-01,-8.756125958830055511e-01
-9.473059391891497372e-01,-9.826213395878992118e-01,-8.942304901774751347e-01
-6.669631738140412436e-01,-8.752914935824971376e-01,-9.683930509008101817e-01
-9.485475825414337869e-01,-9.457580421583724473e-01,-9.067140898050984887e-01
-8.335471754482266515e-01,-8.941806949693105189e-01,-8.962685253845865674e-01
-8.625308821592333475e-01,-9.703861021798437791e-01,-9.140900596554359936e-01
-7.622100313993461773e-01,-9.882279215339706546e-01,-8.983471661662273400e-01
-7.299278402683797573e-01,-9.694374663878247977e-01,-9.644796885464256286e-01
-8.061627670814971447e-01,-9.624289531502400186e-01,-9.577665882046619839e-01
-9.341204489572578762e-01,-9.627056937018878546e-01,-8.475601943091706225e-01
-7.998548658659682120e-01,-8.781845665146233992e-01,-9.321004184434169559e-01
-7.743004762669144503e-01,-9.505089369646027020e-01,-9.507128496021980402e-01
-9.343986116909260842e-01,-9.216036863182474059e-01,-9.860309719716617849e-01
-6.587383337962187113e-01,-8.744314275714060170e-01,-8.474579393338415034e-01
-9.775664973647242295e-01,-9.895923329541390645e-01,-9.392780097827210239e-01
-4.775447811008031729e-01,-9.400921274189769639e-01,-9.618124505972374116e-01
-7.381357623182227545e-01,-9.331320321005669438e-01,-8.827346591021953959e-01
-6.962067543242907997e-01,-9.569979521179005078e-01,-8.550730610929215825e-01
-4.568606461163388088e-01,-9.158250676459755990e-01,-7.721325355162529380e-01
-9.684295802603803960e-01,-9.655234710094926509e-01,-9.522577373657883371e-01
-8.420346489158918590e-01,-9.503993997334920785e-01,-9.695564721782862216e-01
-7.314418602473241604e-01,-9.606943398641494269e-01,-8.876622928011664859e-01
-8.807675438483818509e-01,-9.865311805097931597e-01,-9.402601197075293182e-01
-6.470468853905014806e-01,-9.060913861836716876e-01,-9.278132581540217139e-01
-8.408251930117214279e-01,-9.480108351620359919e-01,-9.987946433318856121e-01
-9.000742916376381908e-01,-9.856198085620714311e-01,-7.909797442966588488e-01
-7.965368579287529505e-01,-9.852106839585667020e-01,-7.771801940968972033e-01
-6.834787840609094500e-01,-9.891487912527878734e-01,-7.816012852779835596e-01
-9.949655342109658962e-01,-9.753497041313329285e-01,-9.572808915533497220e-01
-9.667273949966539437e-01,-9.806419565346996547e-01,-9.752401895929838638e-01
-7.929342495493170162e-01,-8.599148811638158696e-01,-9.021514509879466903e-01
-6.738368186218177680e-01,-9.411713362649031245e-01,-9.288520911026568738e-01
-9.730219600099383470e-01,-9.899636891851687492e-01,-9.025018346155803117e-01
-7.867047176668704456e-01,-9.414853710063375569e-01,-9.196630157201503009e-01
-7.024528745011828779e-01,-8.573611454085980910e-01,-8.835648627854469916e-01
-8.855920136246955288e-01,-8.902845478421611558e-01,-9.106997484312019386e-01
-4.659943563576675607e-01,-9.750170964356987824e-01,-9.621201304198178095e-01
-7.388935522787384302e-01,-9.561717491114144485e-01,-9.950076242926082504e-01
-9.405003641337715825e-01,-9.827103875758693707e-01,-9.801639267886844697e-01
-5.899515018682589540e-01,-9.020206373283647938e-01,-9.392086983918839227e-01
-9.920110696311477128e-01,-9.197532824771116333e-01,-8.959465308548075768e-01
-7.323999385872803636e-01,-8.776245550402476114e-01,-8.761724120709409869e-01
-8.224669131378952169e-01,-9.245227912153595184e-01,-8.854186412242400772e-01
-7.713858767500859637e-01,-9.810323308524729891e-01,-8.593530726330421698e-01
-8.113392903009624124e-01,-9.630104003140979030e-01,-9.533817837937476058e-01
-8.080281702468432581e-01,-9.644024967381896740e-01,-9.297609537820603620e-01
-8.470111802690301062e-01,-9.956491839587018333e-01,-8.847014946921082368e-01
-9.090469129698205419e-01,-9.809330890210264942e-01,-9.369816691378505258e-01
-9.251791800725683856e-01,-8.538449193054549191e-01,-7.541163261726504530e-01
-8.424421265826264049e-01,-8.298006262339607808e-01,-8.330779370675439610e-01
-9.906215587343972784e-01,-9.399592033652068856e-01,-9.816514446529889248e-01
-7.438819131361625869e-01,-9.942869960741131941e-01,-9.303942765005932536e-01
-8.484299408053200819e-01,-9.175863274216214949e-01,-8.992964520083966962e-01
-7.232972108137196710e-01,-9.433930605372150557e-01,-9.177893701065200638e-01
-5.782697742038420685e-01,-9.534612204831930393e-01,-9.212210626206439601e-01
-4.895606385842163899e-01,-9.141826277046312121e-01,-9.277414201225815393e-01
-7.826339031326059459e-01,-9.671139392043162086e-01,-8.603725308830312279e-01
-9.986740480820871513e-01,-9.832496627830442648e-01,-7.609925397872234765e-01
-7.199512077174905489e-01,-9.534176979882869052e-01,-8.828720539440646498e-01
-8.062434057973900670e-01,-8.966635193672854998e-01,-9.613544659138262283e-01
-8.458345920754977154e-01,-9.525477006805878055e-01,-8.859379183184438178e-01
-8.993869096265624252e-01,-8.876960573499093066e-01,-8.680661801674870448e-01
-7.784979755830540027e-01,-9.584905693358626300e-01,-9.193338206895167453e-01
-6.259541206537720948e-01,-9.644024967381896740e-01,-8.695559201167291086e-01
-5.587802182293395425e-01,-9.845176299873659165e-01,-8.454383235381989214e-01
-5.566317541415931602e-01,-8.931618053722434336e-01,-7.928364720691054579e-01
-8.208997412620810952e-01,-9.327685956872879824e-01,-8.569468673085782751e-01
-5.698629788735649626e-01,-9.871651557423873902e-01,-9.477197748539416544e-01
-7.934785873698196879e-01,-8.773614958028005395e-01,-9.232672804992363425e-01
-9.112534423943825512e-01,-9.193041985257586202e-01,-9.005550441766639880e-01
-8.345101213061115741e-01,-9.639231906278618034e-01,-9.329451817383120904e-01
-9.969164829630262625e-01,-9.825375903626383245e-01,-9.271488610866610580e-01
-7.974303861865685850e-01,-9.018079472697656529e-01,-9.116215030092351679e-01
-9.661714593536975260e-01,-9.772833919307833961e-01,-8.800710664214873580e-01
-5.236761332241498534e-01,-9.488525360907811290e-01,-8.653220479853599434e-01
-6.617870235778609000e-01,-9.073130593877770655e-01,-8.469937202058235304e-01
-8.999882798371191539e-01,-9.815972446414310548e-01,-7.939653284425116642e-01
-6.197809967059039193e-01,-9.725676763731673224e-01,-9.163831594361862010e-01
-6.022126657009689854e-01,-9.985945823761048779e-01,-9.940955168187546320e-01
-7.510202178060639833e-01,-8.323062948920172399e-01,-7.974679957424791743e-01
-8.935338063386916163e-01,-9.343504635851089812e-01,-9.584024610218437878e-01
-9.179180026000623993e-01,-9.626942330827634731e-01,-9.611530461672577186e-01
-9.579601106080734008e-01,-9.873532114813391436e-01,-9.103969628096744149e-01
-8.438710699087385025e-01,-9.698797903762440553e-01,-9.779739907795018672e-01
-8.742546843170825310e-01,-9.779552315999289203e-01,-9.608008307415395466e-01
-6.337524772732213707e-01,-9.948166730779580691e-01,-8.028316087005200608e-01
-7.625722302553222809e-01,-9.977682263557647868e-01,-8.182217451831891308e-01
-9.381283296668544436e-01,-9.320205057671315796e-01,-9.387975381625861537e-01
-5.466613344479516190e-01,-9.697992931918102411e-01,-8.719731748328074517e-01
-8.165435870481968506e-01,-9.530238449145337354e-01,-8.242363613470227168e-01
-9.150469593184098471e-01,-9.880833281491340214e-01,-9.266816729538305264e-01
-7.769777241474236096e-01,-9.981360583352776317e-01,-9.086356518695459794e-01
-8.747322379602260334e-01,-8.409716486366427546e-01,-9.400629045521546878e-01
-5.677646863832304103e-01,-9.816168227860295747e-01,-9.408759060572058353e-01
-8.580704501007567764e-01,-8.915749956574456903e-01,-9.341243159898150461e-01
-5.451918358169339784e-01,-9.605840688476708911e-01,-9.968888920436814738e-01
-8.531646914058756970e-01,-9.416310337236010186e-01,-8.480079463399325945e-01
-5.922199338754479125e-01,-9.729522772464805902e-01,-8.707988605536064464e-01
-5.856974468831189773e-01,-9.892615670442400644e-01,-9.238441560137172770e-01
-8.032440958274948972e-01,-9.880341091988366076e-01,-9.661649347797812704e-01
-7.130075446824734042e-01,-9.875906237191086623e-01,-9.149486320421951202e-01
-9.249757902221813488e-01,-9.102409098134737198e-01,-8.745701600050213020e-01
-8.436524252091067710e-01,-9.833388421311042293e-01,-8.811025098707914172e-01
-8.915069303617720875e-01,-9.377862806905729043e-01,-8.435422358365878281e-01
-8.587012951695350838e-01,-9.488570306285364353e-01,-9.263190177988127605e-01
-6.009943102964923067e-01,-9.422937983125451167e-01,-8.723822982357773981e-01
-3.267464734966570861e-01,-9.834894132898559516e-01,-8.354425202035856701e-01
-7.254142731587494008e-01,-9.945867211862328139e-01,-9.696449296116882444e-01
-8.831651494569144889e-01,-8.983728911481032586e-01,-8.831358484249504093e-01
-9.441480412670553157e-01,-8.541679674187897531e-01,-9.173542945570594132e-01
-7.330974535414441773e-01,-8.872192353930838937e-01,-9.420455547340953473e-01
-7.284073984124581624e-01,-9.696449296116882444e-01,-9.033015680703113670e-01
-8.473067767687162410e-01,-9.403584558750393008e-01,-8.917856964256730690e-01
-9.313638304096039100e-01,-9.901721657017422684e-01,-9.115147921146504739e-01
-6.120971650489521743e-01,-9.906789267438308455e-01,-9.260972328109732254e-01
-8.852465471996843194e-01,-8.918683151757237360e-01,-9.006002275724900308e-01
-6.875021577127798933e-01,-8.919765007030687753e-01,-9.531749050796834988e-01
-6.576108224927175172e-01,-8.878381666317118892e-01,-8.997111109309261501e-01
-7.727344954989251447e-01,-9.579062540109364310e-01,-9.091706023839633000e-01
-9.747776737371999234e-01,-9.737913916593116115e-01,-9.416716860123813815e-01
-8.860434059860559097e-01,-9.816547301525773150e-01,-9.218763621586132384e-01
-7.654761373314964423e-01,-9.135753126177005301e-01,-7.792264142896336843e-01
-7.928941836042503466e-01,-9.960082797859257653e-01,-8.829084926802192035e-01
-6.964110785253194713e-01,-8.673698848897187785e-01,-9.227012475600153696e-01
-4.619524929749872499e-01,-9.244385920552971037e-01,-8.829341770084315755e-01
-7.076571576827846988e-01,-9.961304877928032209e-01,-8.984298745516414719e-01
-9.593121672064273131e-01,-9.443287548996603942e-01,-8.704774563870422144e-01
-9.900770755679147994e-01,-9.615910859661925825e-01,-9.170966222035673576e-01
-9.229523316043772851e-01,-9.508889090342336203e-01,-7.829901599619001340e-01
-8.848073824208074756e-01,-9.502899819426688932e-01,-8.545732251765545406e-01
-8.787421364478471553e-01,-9.638981752922194390e-01,-8.440407381151989741e-01
-9.581634344032753381e-01,-8.972895326413817818e-01,-8.192923660250673867e-01
-8.338659302032924714e-01,-9.661598406527764915e-01,-8.664567353029365426e-01
-8.553981709731957039e-01,-9.162533168817664775e-01,-9.526771884929541301e-01
-8.056643579187727777e-01,-8.881392171400815938e-01,-8.302082445208915917e-01
-8.155662103361328574e-01,-9.771732730764989272e-01,-8.525442557720868120e-01
-6.365630875132931576e-01,-9.793378088326969433e-01,-8.828173513282435714e-01
-9.054597143325706643e-01,-9.238300303074695741e-01,-9.434263020822220014e-01
-8.385330577013816455e-01,-9.942775103164787076e-01,-8.627922883319130154e-01
-9.781822827759509842e-01,-9.050980320538650759e-01,-8.777031832898040120e-01
-5.020911836653332294e-01,-9.213866699447521569e-01,-8.106269912916868048e-01
-5.842327682831761626e-01,-9.410060612992769968e-01,-9.648497314933972557e-01
-8.714500228983382835e-01,-9.427535374227578036e-01,-9.385456610762620278e-01
-8.950332444315606262e-01,-9.702019076691053012e-01,-9.763810781407284978e-01
-6.947793747804643649e-01,-9.055642771102532240e-01,-9.865717447411554986e-01
-7.835024789171963766e-01,-9.480671916185405834e-01,-7.801464233914261470e-01
-6.420087552678553910e-01,-9.521854606416715328e-01,-9.691827084551321025e-01
-9.124809594288026959e-01,-9.395124870143939377e-01,-8.780599691143000651e-01
-8.547856187971603070e-01,-9.160019127212161161e-01,-9.759426073994893480e-01
-8.445962991772643091e-01,-9.907811205489474027e-01,-9.429548576379810365e-01
8.322188654026768662e-01,-9.247300194839214171e-01,-8.926716355848897111e-01
-4.094273525321575069e-01,-8.742201072924081773e-01,-9.253279428698475417e-01
-9.013082032542649724e-01,-9.188992636660396895e-01,-9.541013567768525938e-01
-8.440382612850848565e-01,-9.545847001800850107e-01,-9.759104232052779881e-01
-7.198689825127368991e-01,-8.521476800520122463e-01,-8.771846057660805940e-01
-5.925795477213545714e-01,-9.242960327599855086e-01,-8.961093618265157934e-01
-9.371003672387694383e-01,-9.201943018250311468e-01,-8.620749848054329867e-01
-8.331435392810591090e-01,-9.669087301051187966e-01,-9.805487464605440184e-01
-5.879057508039208235e-01,-9.848497951252835891e-01,-8.725776460172429694e-01
-6.607043719226340928e-01,-9.697338756325090126e-01,-8.849079334352409898e-01
-5.594987985274885167e-01,-9.674854476695143868e-01,-9.196382990723940276e-01
-3.186831532789853871e-01,-9.466652360312819425e-01,-8.995155384198822990e-01
-5.836679175343282289e-01,-9.717159903458473247e-01,-9.917915276184463558e-01
-6.422364608241196704e-01,-8.926152400411173637e-01,-8.173233894211683337e-01
-9.646352203688928206e-01,-9.671856948363972695e-01,-8.238204770748704941e-01
-9.737684449094863304e-01,-9.961362707301784081e-01,-9.387542589043248453e-01
-9.226744947353759940e-01,-9.440270909610569694e-01,-8.646511880578503506e-01
-5.392066566060079724e-01,-8.824932152066973234e-01,-8.892298293152690603e-01
-9.658860252633594268e-01,-9.798628184252046180e-01,-9.687440478217161921e-01
-8.829740795908407325e-01,-8.229321135828953082e-01,-9.231349744013150893e-01
-9.868866541926314406e-01,-9.202184353166210640e-01,-8.625936725533500660e-01
